Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Species,Event_id,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated
2008,Jan-Jun 2008,Africa,Nigeria,"Ondo","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,21,Animal,2,2,0,0,312
2008,Jan-Jun 2008,Africa,Nigeria,"Osun","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Nigeria,"Osun","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,350,Animal,3,3,0,0,-
2008,Jan-Jun 2008,Africa,Nigeria,"Taraba","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Nigeria,"Taraba","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,4,1,0,4,-
2008,Jan-Jun 2008,Africa,Rwanda,"Butare (2005-2009)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Rwanda,"Butare (2005-2009)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,6,386,-,3,1538
2008,Jan-Jun 2008,Africa,Rwanda,"Kigali (2005-2009)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Rwanda,"Kigali (2005-2009)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,83,1308,0,21,3910
2008,Jan-Jun 2008,Africa,Rwanda,"Umutara (2005-2009)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Rwanda,"Umutara (2005-2009)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,18,491,-,9,1327
2008,Jan-Jun 2008,Africa,South Africa,"Eastern Cape Province","Rabies virus (Inf. with)","",Both animal categories,"",-,-,16,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,South Africa,"Eastern Cape Province","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,9,0,0,9,4608
2008,Jan-Jun 2008,Africa,South Africa,"Eastern Cape Province","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,4,3,0,1,29621
2008,Jan-Jun 2008,Africa,South Africa,"Eastern Cape Province","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,-,Animal,3,0,0,3,1546
2008,Jan-Jun 2008,Africa,South Africa,"Free State","Rabies virus (Inf. with)","",Both animal categories,"",-,-,11,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,South Africa,"Free State","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,1,0,0,9
2008,Jan-Jun 2008,Africa,South Africa,"Free State","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,5,1,0,4,2
2008,Jan-Jun 2008,Africa,South Africa,"Free State","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,2,0,0,2,4
2008,Jan-Jun 2008,Africa,South Africa,"Free State","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,3,1,0,2,0
2008,Jan-Jun 2008,Africa,South Africa,"Kwazulu-Natal","Rabies virus (Inf. with)","",Both animal categories,"",-,-,171,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,South Africa,"Kwazulu-Natal","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,2,1,0,1,4135
2008,Jan-Jun 2008,Africa,South Africa,"Kwazulu-Natal","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,14,8,0,6,887
2008,Jan-Jun 2008,Africa,South Africa,"Kwazulu-Natal","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,169,97,0,72,88134
2008,Jan-Jun 2008,Africa,South Africa,"Kwazulu-Natal","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,-,Animal,5,2,0,3,40
2008,Jan-Jun 2008,Africa,South Africa,"Kwazulu-Natal","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,3,1,0,2,0
2008,Jan-Jun 2008,Africa,South Africa,"Limpopo","Rabies virus (Inf. with)","",Both animal categories,"",-,-,10,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,South Africa,"Limpopo","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,4,2,0,2,26
2008,Jan-Jun 2008,Africa,South Africa,"Limpopo","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,1,0,0,1278
2008,Jan-Jun 2008,Africa,South Africa,"Limpopo","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,5,2,0,3,0
2008,Jan-Jun 2008,Africa,South Africa,"Mpumalanga","Rabies virus (Inf. with)","",Both animal categories,"",-,-,8,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,South Africa,"Mpumalanga","Rabies virus (Inf. with)","",Domestic,"Buffaloes",-,-,-,-,Animal,1,0,0,1,0
2008,Jan-Jun 2008,Africa,South Africa,"Mpumalanga","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,4,19,0,3,16216
2008,Jan-Jun 2008,Africa,South Africa,"Mpumalanga","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,3,1,0,2,0
2008,Jan-Jun 2008,Africa,South Africa,"North West Province","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,South Africa,"North West Province","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,1,0,0,1,0
2008,Jan-Jun 2008,Africa,South Africa,"North West Province","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,1,0,0,1,623
2008,Jan-Jun 2008,Africa,South Africa,"North West Province","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,3,2,0,1,0
2008,Jan-Jun 2008,Africa,South Africa,"Northern Cape Province","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,South Africa,"Northern Cape Province","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,1,0,0,1,24
2008,Jan-Jun 2008,Africa,South Africa,"Northern Cape Province","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,3,0,0,3,1594
2008,Jan-Jun 2008,Africa,South Africa,"Northern Cape Province","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,3,2,0,1,0
2008,Jan-Jun 2008,Africa,South Africa,"Western Cape Province","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,South Africa,"Western Cape Province","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,3,3,0,0,4595
2008,Jan-Jun 2008,Africa,South Africa,"Western Cape Province","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,2,1,0,1,0
2008,Jan-Jun 2008,Africa,Sudan,"El Gazira (2005-2011)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Sudan,"El Gazira (2005-2011)","Rabies virus (Inf. with)","",Domestic,"Sheep/goats (mixed herd)",-,-,-,800,Animal,28,2,0,26,230
2008,Jan-Jun 2008,Africa,Tanzania,"Dodoma","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Tanzania,"Dodoma","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,200,Animal,8,0,0,8,0
2008,Jan-Jun 2008,Africa,Tanzania,"Iringa","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Tanzania,"Iringa","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,49,Animal,2,0,0,2,0
2008,Jan-Jun 2008,Africa,Tanzania,"Kilimanjaro","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Tanzania,"Kilimanjaro","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,342,Animal,1,0,0,1,254
2008,Jan-Jun 2008,Africa,Tanzania,"Mara","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Tanzania,"Mara","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,88,Animal,4,0,0,4,0
2008,Jan-Jun 2008,Africa,Tanzania,"Mbeya","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Tanzania,"Mbeya","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,291,Animal,6,0,0,6,78
2008,Jan-Jun 2008,Africa,Tanzania,"Mwanza","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Tanzania,"Mwanza","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,165,Animal,2,0,0,2,0
2008,Jan-Jun 2008,Africa,Tanzania,"Singida","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Tanzania,"Singida","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,484,Animal,6,0,0,6,0
2008,Jan-Jun 2008,Africa,Tanzania,"Tanga","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Tanzania,"Tanga","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,290,Animal,4,0,0,4,121
2008,Jan-Jun 2008,Africa,Togo,"Région Centrale","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Togo,"Région Centrale","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,6,Animal,1,1,0,0,0
2008,Jan-Jun 2008,Africa,Togo,"Région De La Kara","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Togo,"Région De La Kara","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,40,Animal,3,0,0,3,0
2008,Jan-Jun 2008,Africa,Togo,"Région Maritime","Rabies virus (Inf. with)","",Both animal categories,"",-,-,15,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Togo,"Région Maritime","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1911,Animal,16,0,0,16,451
2008,Jan-Jun 2008,Africa,Tunisia,"Tunisia","Rabies virus (Inf. with)","",Domestic,"Camelidae",-,-,-,-,Animal,9,-,-,9,-
2008,Jan-Jun 2008,Africa,Tunisia,"Tunisia","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,12,-,-,12,-
2008,Jan-Jun 2008,Africa,Tunisia,"Tunisia","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,3,-,-,3,-
2008,Jan-Jun 2008,Africa,Tunisia,"Tunisia","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,66,-,-,66,-
2008,Jan-Jun 2008,Africa,Tunisia,"Tunisia","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,-,Animal,12,-,-,12,-
2008,Jan-Jun 2008,Africa,Tunisia,"Tunisia","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,-,Animal,6,-,-,6,-
2008,Jan-Jun 2008,Africa,Tunisia,"Tunisia","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,-,Animal,7,-,-,7,-
2008,Jan-Jun 2008,Africa,Tunisia,"Tunisia","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,2,-,-,2,-
2008,Jan-Jun 2008,Africa,Zambia,"Central","Rabies virus (Inf. with)","",Both animal categories,"",-,-,6,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Zambia,"Central","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,805,Animal,10,0,0,10,1215
2008,Jan-Jun 2008,Africa,Zambia,"Copperbelt","Rabies virus (Inf. with)","",Both animal categories,"",-,-,14,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Zambia,"Copperbelt","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,13174,Animal,66,0,0,66,8099
2008,Jan-Jun 2008,Africa,Zambia,"Eastern","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Zambia,"Eastern","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,93,Animal,17,0,0,17,244
2008,Jan-Jun 2008,Africa,Zambia,"Luapula","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Zambia,"Luapula","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,16,Animal,3,0,0,3,105
2008,Jan-Jun 2008,Africa,Zambia,"North-Western","Rabies virus (Inf. with)","",Both animal categories,"",-,-,10,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Zambia,"North-Western","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2140,Animal,97,0,0,97,592
2008,Jan-Jun 2008,Africa,Zambia,"Northern","Rabies virus (Inf. with)","",Both animal categories,"",-,-,6,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Zambia,"Northern","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,390,Animal,25,0,0,25,1204
2008,Jan-Jun 2008,Africa,Zambia,"Southern","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Zambia,"Southern","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,335,Animal,18,0,0,18,2690
2008,Jan-Jun 2008,Africa,Zambia,"Western","Rabies virus (Inf. with)","",Both animal categories,"",-,-,9,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Zambia,"Western","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,559,Animal,27,0,0,27,112
2008,Jan-Jun 2008,Africa,Zimbabwe,"Manicaland","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Manicaland","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,2,Animal,2,0,0,2,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Manicaland","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,3,Animal,3,0,0,3,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Mashonaland Central","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Mashonaland Central","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,6,Animal,4,0,0,4,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Mashonaland West","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Mashonaland West","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,20,Animal,2,2,0,2,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Mashonaland West","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Masvingo","Rabies virus (Inf. with)","",Both animal categories,"",-,-,10,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Masvingo","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1587,Animal,10,0,0,10,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Masvingo","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,3,Animal,3,0,0,3,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Masvingo","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,2,Animal,2,0,0,2,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Matabeleland North","Rabies virus (Inf. with)","",Both animal categories,"",-,-,16,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Matabeleland North","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,5,Animal,2,0,0,2,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Matabeleland North","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,79,Animal,23,0,0,23,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Matabeleland North","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,37,Animal,3,0,0,3,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Matabeleland North","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,24,Animal,7,0,0,7,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Matabeleland North","Rabies virus (Inf. with)","",Domestic,"Swine",-,-,-,3,Animal,2,0,0,2,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Matabeleland South","Rabies virus (Inf. with)","",Both animal categories,"",-,-,12,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Matabeleland South","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1001,Animal,2,0,0,2,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Matabeleland South","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,383,Animal,8,0,0,8,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Matabeleland South","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,3,Animal,1,0,0,1,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Matabeleland South","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,26,Animal,4,0,0,4,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Matabeleland South","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,1,Animal,1,0,0,1,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Midlands","Rabies virus (Inf. with)","",Both animal categories,"",-,-,11,-,-,-,-,-,-,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Midlands","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,70,Animal,5,0,0,5,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Midlands","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,39,Animal,11,0,0,11,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Midlands","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,6,Animal,2,0,0,2,-
2008,Jan-Jun 2008,Africa,Zimbabwe,"Midlands","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,8,Animal,4,0,0,4,-
2008,Jul-Dec 2008,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Both animal categories,"",-,-,389,-,-,-,-,-,-,-
2008,Jul-Dec 2008,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,117,Animal,31,15,0,17,0
2008,Jul-Dec 2008,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,855,Animal,85,49,4,32,0
2008,Jul-Dec 2008,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,623,Animal,200,169,0,71,0
2008,Jul-Dec 2008,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,93,Animal,44,23,0,21,0
2008,Jul-Dec 2008,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,432,Animal,16,8,1,7,0
2008,Jul-Dec 2008,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,5871,Animal,29,15,1,13,0
2008,Jul-Dec 2008,Africa,Algeria,"Algeria","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,7,5,0,2,0
2008,Jul-Dec 2008,Africa,Angola,"Angola","Rabies virus (Inf. with)","",Both animal categories,"",-,-,10,-,-,-,-,-,-,-
2008,Jul-Dec 2008,Africa,Angola,"Angola","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1323,Animal,16,16,0,16,1370
2008,Jul-Dec 2008,Africa,Botswana,"Francistown (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,8,-,-,-,-,-,-,-
2008,Jul-Dec 2008,Africa,Botswana,"Francistown (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,0,0,0,0,20
2008,Jul-Dec 2008,Africa,Botswana,"Francistown (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,30,Animal,1,0,0,1,0
2008,Jul-Dec 2008,Africa,Botswana,"Francistown (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,20,Animal,5,2,0,3,1410
2008,Jul-Dec 2008,Africa,Botswana,"Francistown (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,45,Animal,4,1,0,3,0
2008,Jul-Dec 2008,Africa,Botswana,"Francistown (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Swine",-,-,-,5,Animal,1,0,0,1,0
2008,Jul-Dec 2008,Africa,Botswana,"Gaborone (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jul-Dec 2008,Africa,Botswana,"Gaborone (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,3,Animal,2,0,0,2,0
2008,Jul-Dec 2008,Africa,Botswana,"Jwaneng (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2008,Jul-Dec 2008,Africa,Botswana,"Jwaneng (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,-,Animal,0,0,0,0,73
2008,Jul-Dec 2008,Africa,Botswana,"Jwaneng (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,200,Animal,1,0,0,1,0
2008,Jul-Dec 2008,Africa,Botswana,"Jwaneng (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,9,Animal,3,2,0,1,1205
2008,Jul-Dec 2008,Africa,Botswana,"Kanye (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2008,Jul-Dec 2008,Africa,Botswana,"Kanye (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2008,Jul-Dec 2008,Africa,Botswana,"Kanye (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,4,Animal,2,0,0,1,0
2008,Jul-Dec 2008,Africa,Botswana,"Kasane (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jul-Dec 2008,Africa,Botswana,"Kasane (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,1,1,0,0,-
2008,Jul-Dec 2008,Africa,Botswana,"Letlhakane (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jul-Dec 2008,Africa,Botswana,"Letlhakane (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,34,Animal,1,0,0,1,0
2008,Jul-Dec 2008,Africa,Botswana,"Lobatse (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2008,Jul-Dec 2008,Africa,Botswana,"Lobatse (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,6,Animal,2,2,0,0,2
2008,Jul-Dec 2008,Africa,Botswana,"Lobatse (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,12,Animal,1,0,0,1,0
2008,Jul-Dec 2008,Africa,Botswana,"Lobatse (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,-,Animal,2,18,0,1,342
2008,Jul-Dec 2008,Africa,Botswana,"Lobatse (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,20,Animal,1,0,0,1,0
2008,Jul-Dec 2008,Africa,Botswana,"Lobatse (2005-2010)","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,-,Animal,1,0,0,1,0
2008,Jul-Dec 2008,Africa,Botswana,"Mahalapye (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2008,Jul-Dec 2008,Africa,Botswana,"Mahalapye (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,43,Animal,2,0,0,2,0
2008,Jul-Dec 2008,Africa,Botswana,"Mahalapye (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,-
2008,Jul-Dec 2008,Africa,Botswana,"Mochudi (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2008,Jul-Dec 2008,Africa,Botswana,"Mochudi (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,1,0,0,1,-
2008,Jul-Dec 2008,Africa,Botswana,"Molepolole (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,6,-,-,-,-,-,-,-
2008,Jul-Dec 2008,Africa,Botswana,"Molepolole (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,24,Animal,1,0,0,1,0
2008,Jul-Dec 2008,Africa,Botswana,"Molepolole (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,4,Animal,2,0,0,2,-
2008,Jul-Dec 2008,Africa,Botswana,"Molepolole (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,-,Animal,1,0,0,1,0
2008,Jul-Dec 2008,Africa,Botswana,"Molepolole (2005-2010)","Rabies virus (Inf. with)","",Wild,"Wildlife (species unspecified)",-,-,-,900,Animal,2,1,0,1,0
2008,Jul-Dec 2008,Africa,Botswana,"Palapye (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2008,Jul-Dec 2008,Africa,Botswana,"Palapye (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,5,Animal,3,0,0,3,-
2008,Jul-Dec 2008,Africa,Botswana,"Palapye (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,19,Animal,2,0,0,2,0
2008,Jul-Dec 2008,Africa,Botswana,"Selibe Phikwe (2005-2010)","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2008,Jul-Dec 2008,Africa,Botswana,"Selibe Phikwe (2005-2010)","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,-
